<0.4349738274574664, C916H1752N278O468S4, C916H1752N278O468S4
0.604607845258318, C929H1833N277O448S7; C916H1752N278O468S4
0.4697181692957206, C920H1768N270O467S6; C916H1752N278O468S4
0.47536250684780007, C918H1760N278O466S4; C916H1752N278O468S4
0.4339174666253958, C916H1756N272O473S4; C916H1752N278O468S4
0.44415195198613155, C920H1760N274O466S5; C916H1752N278O468S4
0.42192780514245737, C915H1756N274O470S5; C916H1752N278O468S4
0.4571775339168011, C922H1748N272O467S5; C916H1752N278O468S4
0.42881894922253266, C916H1756N272O471S5; C916H1752N278O468S4
0.5828296850295102, C902H1857N271O470S8; C916H1752N278O468S4
0.4757419609727062, C918H1752N274O464S7; C916H1752N278O468S4
0.43308453682506975, C915H1756N274O468S6; C916H1752N278O468S4
0.48172042684011046, C919H1748N270O469S6; C916H1752N278O468S4
0.4762412659330217, C923H1760N276O464S4; C916H1752N278O468S4
0.4525943234387647, C915H1752N272O472S5; C916H1752N278O468S4
0.43138661632317676, C919H1756N274O465S6; C916H1752N278O468S4
0.47107379142164496, C929H1748N274O458S6; C916H1752N278O468S4
0.42433405888312875, C923H1760N268O469S5; C916H1752N278O468S4
0.4344705087344049, C923H1756N274O464S5; C916H1752N278O468S4
0.48079021335073374, C918H1768N274O467S5; C916H1752N278O468S4
0.4537315842868995, C922H1756N276O465S4; C916H1752N278O468S4
0.479197630322732, C912H1748N276O473S4; C916H1752N278O468S4
0.5417003364540669, C918H1744N270O466S8; C916H1752N278O468S4
0.5144099498911298, C916H1740N272O470S6; C916H1752N278O468S4
0.4656931397835688, C917H1748N274O471S4; C916H1752N278O468S4
0.46923974088640225, C924H1760N274O465S4; C916H1752N278O468S4
0.49304841981639863, C916H1744N274O472S4; C916H1752N278O468S4
0.4394175472864464, C923H1760N268O467S6; C916H1752N278O468S4
0.4179488725172692, C918H1760N270O471S5; C916H1752N278O468S4
0.434677623181876, C922H1756N268O470S5; C916H1752N278O468S4
0.4535340838478126, C922H1768N266O471S5; C916H1752N278O468S4
0.4492662777953925, C918H1752N274O466S6; C916H1752N278O468S4
0.45297762130264974, C914H1752N274O469S6; C916H1752N278O468S4
0.45872281130960396, C912H1752N278O465S7; C916H1752N278O468S4
0.42892866773512156, C918H1760N270O469S6; C916H1752N278O468S4
0.44588959789928245, C914H1752N274O471S5; C916H1752N278O468S4
