0.3385155600599319,0.33346160912434214,C91H183N29O47S1,C99H203N23O41S3
0.18865830421964347,0.18700471950730146,C101H183N25O41S2,C99H203N23O41S3
0.3582271236064116,0.35668265191466936,C277H572N86O137S7,C285H588N78O131S10
0.34356181066686986,0.34379380587439606,C280H552N78O137S10,C285H588N78O131S10
0.334781915136773,0.33344402173578724,C329H613N75O132S1,C283H544N76O158S7
0.15972370529652835,0.5000426583462185,C289H605N79O139S11,C283H544N76O158S7
0.46173997816458723,0.4566273179860759,C296H617N87O158S2,C303H621N99O134S6
0.147426367026128,0.14557674259405867,C315H613N87O140S4,C303H621N99O134S6
0.1795350806987699,0.5105001150144681,C307H636N94O158S8,C319H684N102O151S2
0.03993777915093233,0.4097223789367414,C321H664N88O157S5,C319H684N102O151S2
0.16327401763373928,0.2883681792865736,C340H685N87O174S2,C340H677N91O165S5
0.0045109919647075,0.07097638241404586,C346H669N99O156S4,C340H677N91O165S5
0.21734624479904596,0.21454940809933315,C393H746N98O166S5,C380H774N90O175S8
0.18932598982974014,0.44002853774212786,C371H778N110O172S4,C380H774N90O175S8
0.4148002918136626,0.5205962505494215,C373H737N93O192S3,C378H725N101O170S9
0.13519194289983716,0.3092240027185568,C371H705N97O176S11,C378H725N101O170S9
0.3487299074568,0.45615010712030674,C356H773N103O203S6,C361H761N111O183S11
0.10882216574646009,0.44627134549932257,C376H765N123O173S5,C361H761N111O183S11
0.1493614170303772,0.18611613705660568,C408H789N107O175S4,C398H797N107O176S7
0.1187884270620998,0.4435223286228619,C411H749N105O167S9,C398H797N107O176S7
0.38674940445343964,0.38522526440898874,C389H801N121O180S4,C411H829N91O184S6
0.25707894438346557,0.25929907818091913,C384H793N119O178S8,C411H829N91O184S6
0.24770796813754714,0.46801114487117057,C383H806N138O184S2,C399H794N124O177S6
0.20134296026662923,0.19994505931271206,C399H798N110O193S4,C399H794N124O177S6
0.3650612121255108,0.5590346223206639,C423H805N97O190S2,C386H776N108O212S1
0.3439766508690809,0.548690049598591,C401H825N103O198S3,C386H776N108O212S1
0.36285816841154883,0.3575882689285201,C399H782N96O210S4,C377H798N108O203S10
0.08790326422786165,0.4972854676506293,C395H826N110O202S2,C377H798N108O203S10
0.08436773702123901,0.2144467042984379,C395H793N119O197S5,C407H805N117O193S3
0.0768055708740576,0.22383434219212958,C396H821N115O204S2,C407H805N117O193S3
0.28004236796550686,0.28096487691791056,C405H819N111O202S2,C408H839N123O188S2
0.25786049577254744,0.2563369614539759,C410H823N111O200S1,C408H839N123O188S2
0.35228131417534314,0.5212741836775303,C391H796N116O208S5,C412H840N120O194S1
0.2419116055698396,0.4827376498550464,C424H764N106O192S6,C412H840N120O194S1
0.34214939312732895,0.42494080303497,C403H831N127O192S3,C447H827N101O180S4
0.24820380694836786,0.4589579662189306,C411H847N119O194S2,C447H827N101O180S4
0.2202873919504782,0.2207653655957883,C406H818N120O200S3,C424H822N118O188S3
0.09679991326083837,0.48692806828652335,C394H794N100O210S12,C424H822N118O188S3
0.42399942126576207,0.5801566733577971,C394H794N100O210S12,C419H846N108O191S7
0.3271995080049237,0.3227546323155898,C424H822N118O188S3,C419H846N108O191S7
0.028261013601877494,0.2249619823390421,C397H828N130O203S4,C449H792N120O181S1
0.00015393856301670894,0.19742154234712628,C384H824N122O212S8,C449H792N120O181S1
0.20753652242456155,0.4748179233682634,C400H803N117O211S6,C412H847N115O209S2
0.07687617807459901,0.14341083561497767,C408H835N133O199S1,C412H847N115O209S2
0.19967097084736452,0.5135406254017557,C408H837N133O199S1,C395H825N121O204S9
0.00658670139273454,0.43477930097793116,C418H845N117O201S3,C395H825N121O204S9
0.33855497989316063,0.3379881028606423,C434H856N122O207S3,C425H892N134O199S4
0.24838827992789447,0.2450799091231282,C436H880N114O213S2,C425H892N134O199S4
0.41140158529015025,0.41408909779588704,C396H851N139O219S4,C428H891N111O219S3
0.08379126520048885,0.42150335798265004,C429H847N119O208S6,C428H891N111O219S3
0.2754919561702991,0.2756488341629892,C406H853N115O229S7,C432H849N117O208S7
0.2026371183073934,0.4527590558919973,C420H861N131O212S3,C432H849N117O208S7
0.02236813851777697,0.3281456309595889,C427H850N124O212S4,C412H830N136O206S8
0.006495487603388028,0.2797040682689811,C433H858N108O221S4,C412H830N136O206S8
0.45091976491858077,0.4484306204805643,C424H859N115O228S5,C438H859N119O206S9
0.27063873059887555,0.5808816021066421,C331H735N111O241S39,C438H859N119O206S9
0.45281762986269314,0.5905937731470947,C472H869N107O198S10,C420H852N122O223S11
0.24033646202951786,0.5250977214632413,C436H872N124O226S2,C420H852N122O223S11
0.3792616842474672,0.4787354977434064,C434H906N128O227S2,C432H894N142O205S8
0.03233000610816816,0.20932028747884732,C434H906N112O227S9,C432H894N142O205S8
0.48657512598947505,0.5411534659256795,C434H906N112O227S9,C452H857N131O214S2
0.4542451198813069,0.588889259238862,C432H894N142O205S8,C452H857N131O214S2
0.319490495365244,0.3183909295174806,C446H876N134O215S2,C443H912N134O213S3
0.05018331391693209,0.1746619998497409,C438H912N144O210S2,C443H912N134O213S3
0.4964372139711486,0.8239386031447166,C345H780N130O227S40,C435H887N131O224S4
0.40570646231935825,0.5458071603903144,C433H803N125O226S9,C435H887N131O224S4
0.37168949229453574,0.47551890016145787,C456H899N129O219S4,C453H911N117O219S10
0.2414981931069633,0.34922345286239803,C465H907N115O222S5,C453H911N117O219S10
0.4587561118405574,0.5973403405139259,C444H914N132O217S9,C458H885N113O235S4
0.32127430515902233,0.32741779803296395,C445H853N115O243S5,C458H885N113O235S4
0.35294684083964967,0.43914156081469574,C502H975N99O209S4,C460H950N130O221S1
0.03545797455808497,0.26943261483463415,C446H926N146O213S4,C460H950N130O221S1
0.11864337391307345,0.3028477712888125,C446H926N146O213S4,C463H958N128O220S1
0.43613224019463814,0.45187724423063014,C502H975N99O209S4,C463H958N128O220S1
0.4467524665506062,0.5556648226342682,C457H932N134O222S1,C459H892N118O211S14
0.39303362542705145,0.3931913432524916,C432H892N124O230S12,C459H892N118O211S14
0.4889931012712623,0.48944707893894734,C458H884N126O235S1,C461H932N136O221S1
0.445811694549775,0.44784279353186296,C459H888N126O234S1,C461H932N136O221S1
0.30725570563845395,0.5113488178887572,C461H933N135O222S5,C430H880N146O239S5
0.20813762894977117,0.4901279022182037,C458H945N131O225S6,C430H880N146O239S5
0.47464318228048796,0.5961587968025741,C458H945N131O225S6,C467H916N122O238S1
0.2665055533307168,0.34940737817513867,C430H880N146O239S5,C467H916N122O238S1
0.4185335711354128,0.4953876115319576,C462H924N114O241S5,C474H900N134O206S10
0.036346952603707905,0.4842583127246939,C475H952N134O216S3,C474H900N134O206S10
0.15624711012969783,0.30770731608921437,C472H956N122O235S1,C474H928N144O210S4
0.09343916658690432,0.09048298355593244,C491H936N114O227S2,C474H928N144O210S4
0.08307797269844741,0.40674861102447085,C468H903N117O230S9,C457H967N139O229S2
0.027914621654417715,0.4422524012680284,C466H935N129O227S5,C457H967N139O229S2
0.19050214043454616,0.19115603480010954,C466H935N129O227S5,C468H947N139O216S5
0.24566549147857586,0.521168908575062,C468H903N117O230S9,C468H947N139O216S5
0.3562364409062866,0.48053417770593587,C466H909N141O223S3,C473H973N127O230S1
0.2176702368142287,0.4617271213608231,C457H937N125O238S5,C473H973N127O230S1
0.053340121417932096,0.208804544171679,C467H917N143O227S4,C466H937N139O232S3
0.021348161246351083,0.48830664771004356,C494H1006N118O217S7,C466H937N139O232S3
0.445811694549775,0.44788394644183177,C477H935N127O228S7,C479H979N137O215S7
0.24326139631193655,0.24259690427654118,C480H959N133O221S6,C479H979N137O215S7
0.30320552637203946,0.5358264965547455,C480H959N133O221S6,C481H918N126O239S1
0.05994413006010291,0.4950874805735406,C479H979N137O215S7,C481H918N126O239S1
0.35056371786595264,0.34952738088706664,C468H916N144O228S4,C477H948N134O226S5
0.013230495471361792,0.2961785930832042,C467H932N138O225S8,C477H948N134O226S5
0.46019952737879066,0.5719013421290243,C449H893N127O254S7,C476H933N141O227S3
0.0919237161087949,0.44434464728010914,C479H881N117O235S10,C476H933N141O227S3
0.19746283445601875,0.48767446566787576,C479H881N117O235S10,C475H929N125O234S7
0.10553911834722385,0.4003255612603357,C476H933N141O227S3,C475H929N125O234S7
0.36342461442472995,0.35934040436712167,C476H933N141O227S3,C467H969N129O234S7
0.45534833053352486,0.5810943125734717,C479H881N117O235S10,C467H969N129O234S7
0.3447647549219255,0.34485269002777674,C458H935N125O247S7,C477H955N121O235S7
0.24307512999257597,0.45893707409946016,C458H911N129O237S11,C477H955N121O235S7
0.04141820351651404,0.3611085439002749,C477H951N129O240S2,C467H939N127O242S6
0.010911427032624488,0.1727620456405909,C476H927N143O226S4,C467H939N127O242S6
0.28501820074234274,0.48918991964545705,C502H959N131O215S5,C467H950N124O254S2
0.1295048003339616,0.28959338504109833,C447H954N142O255S1,C467H950N124O254S2
0.021534793171667843,0.3038997893313844,C484H929N131O234S6,C483H937N145O226S4
0.020893901211820776,0.053405108477744136,C474H937N147O229S5,C483H937N145O226S4
0.3570447859401611,0.4111900709073654,C474H937N147O229S5,C473H949N139O226S10
0.35768567790000816,0.35465719355989506,C484H929N131O234S6,C473H949N139O226S10
0.4102394886085676,0.40540127783607094,C476H1000N136O236S5,C457H915N123O255S11
0.04071109807409812,0.20411073771385013,C461H919N125O254S9,C457H915N123O255S11
0.46898927248548716,0.4910846044098638,C481H953N121O235S12,C470H928N138O240S7
0.44456493674442754,0.44509013143149745,C454H928N138O260S3,C470H928N138O240S7
0.30205821481831663,0.48327960679181503,C493H1013N131O229S5,C479H940N146O233S4
0.1404244598288642,0.2097653711733771,C495H928N124O243S3,C479H940N146O233S4
0.16285917742970923,0.503184258984049,C455H937N139O261S3,C475H1014N138O232S8
0.02745999601756921,0.16731241986257608,C494H1014N132O229S5,C475H1014N138O232S8
0.4503783192121773,0.4461093757448244,C490H965N127O244S3,C485H969N147O220S8
0.40885448238077515,0.411736382143492,C467H953N127O250S9,C485H969N147O220S8
0.28251267661289603,0.4186464787005324,C480H964N132O242S7,C488H992N146O226S5
0.18979503499213024,0.3446520235944674,C480H972N136O238S7,C488H992N146O226S5
0.3766051092843554,0.373961234883222,C460H967N127O269S4,C473H971N127O253S7
0.3536604989458283,0.4217920945403698,C458H915N145O248S9,C473H971N127O253S7
0.4165534692147048,0.41753569165683474,C458H915N145O248S9,C474H971N125O252S8
0.43949807955323195,0.43613769957411996,C460H967N127O269S4,C474H971N125O252S8
0.09604190219761222,0.48591718762426606,C484H943N135O247S4,C480H911N135O240S10
0.06115037365088938,0.49281315087554556,C485H947N143O241S3,C480H911N135O240S10
0.11888966665901535,0.14447097889393964,C483H951N129O254S4,C468H955N137O252S7
0.06476180678873789,0.21968188360856739,C469H939N135O252S8,C468H955N137O252S7
0.25968991245645157,0.26035846097274296,C488H962N134O247S4,C501H978N132O238S4
0.11043412874278147,0.13321202956959113,C491H970N132O244S5,C501H978N132O238S4
0.11371717614565569,0.11312250838967938,C491H970N132O244S5,C487H978N136O241S6
0.2629729598593258,0.26135663452654717,C488H962N134O247S4,C487H978N136O241S6
0.41011145536867843,0.4619434301797478,C501H978N132O238S4,C463H969N147O260S1
0.4068284079658042,0.4109410317391562,C487H978N136O241S6,C463H969N147O260S1
0.16836587513353152,0.16613192500380736,C499H963N135O246S3,C495H975N133O246S5
0.044469377698987955,0.08832678419360578,C498H967N131O246S5,C495H975N133O246S5
0.13836112452554516,0.3074745044928986,C464H950N182O228S5,C497H966N132O246S5
0.08134156314736174,0.08028361695824128,C498H950N146O236S4,C497H966N132O246S5
0.1434612144894345,0.4352194075958526,C494H969N133O244S7,C496H1009N133O246S4
0.13536378969729412,0.2854424987665961,C498H1005N143O242S1,C496H1009N133O246S4
0.35101797789866396,0.5508870213059253,C524H1038N122O233S4,C496H1001N135O249S2
0.21013307097382494,0.3508655719876487,C487H969N137O252S4,C496H1001N135O249S2
0.10688711574402987,0.3617411253104007,C497H972N134O245S5,C480H968N134O248S10
0.10370970165968174,0.3711357750158724,C496H972N136O244S5,C480H968N134O248S10
0.09215738266902918,0.4285599751070854,C492H998N138O252S1,C495H974N136O245S5
0.028325433740974404,0.3346028798372736,C466H970N136O257S10,C495H974N136O245S5
0.009532242262139334,0.05460794377538652,C498H967N133O246S5,C495H967N139O243S5
0.006354828174153226,0.03673869471667071,C497H967N135O245S5,C495H967N139O243S5
0.041291963614639826,0.07090876008404173,C497H967N135O245S5,C495H975N135O246S5
0.044469377702625934,0.08822016182672893,C498H967N133O246S5,C495H975N135O246S5
0.12636680607829476,0.12626054079857194,C495H967N139O243S5,C499H979N137O241S5
0.13272163425244798,0.13265324725285962,C497H967N135O245S5,C499H979N137O241S5
0.1358990483404341,0.1362599496077482,C498H967N133O246S5,C499H979N137O241S5
0.1924165838445333,0.326709010458915,C495H975N135O246S5,C494H1007N137O245S4
0.2273537192850199,0.35514042524610606,C495H967N139O243S5,C494H1007N137O245S4
0.23370854745917313,0.37767369485908653,C497H967N135O245S5,C494H1007N137O245S4
0.23688596154715924,0.38840976548612977,C498H967N133O246S5,C494H1007N137O245S4
0.4522739493804693,0.5937606833721649,C482H994N144O247S5,C496H982N134O232S12
0.21650850573496427,0.21691297796126605,C484H970N136O240S12,C496H982N134O232S12
0.4636150017449836,0.4844026515606344,C468H968N144O262S4,C489H976N130O250S8
0.05346636131798732,0.26326822657179255,C498H976N136O244S5,C489H976N130O250S8
0.18855267090475536,0.20195477472355094,C486H961N141O248S6,C497H981N137O244S5
0.044469377702625934,0.08811913882326437,C500H973N135O244S5,C497H981N137O244S5
0.17663514672312886,0.1802039278883601,C500H973N135O244S5,C491H1005N129O252S6
0.3207184399252583,0.32072028530686814,C486H961N141O248S6,C491H1005N129O252S6
0.08765078442229424,0.11779849581768291,C499H968N134O246S5,C497H980N136O245S5
0.04318140672330628,0.04312020481610408,C496H976N136O246S5,C497H980N136O245S5
0.23964759818045422,0.8455680981884559,C490H1017N157O237S2,C376H861N147O255S45
0.024255216627352638,0.7085257112377376,C497H1009N139O238S7,C376H861N147O255S45
0.3625969011682173,0.4507026618143384,C485H990N120O276S2,C501H958N144O237S6
0.19941409732382454,0.3953090795073471,C487H974N148O249S3,C501H958N144O237S6
0.33986795118107693,0.49101267978868424,C512H986N138O239S3,C493H1050N144O244S3
0.10229549077666888,0.10028404812898818,C497H1038N146O242S2,C493H1050N144O244S3
0.19048153384574107,0.4281142663667323,C501H989N129O251S5,C498H1021N143O243S3
0.06860071942537616,0.16658843748761887,C505H1017N127O252S3,C498H1021N143O243S3
0.4807900431660528,0.47758384599786285,C505H1017N127O252S3,C517H1029N125O236S7
0.4121893237406766,0.4732730777467434,C498H1021N143O243S3,C517H1029N125O236S7
0.26438717074233864,0.4216116048280227,C498H970N142O249S3,C485H970N144O245S9
0.09801637203236169,0.4260251107413272,C504H986N138O247S3,C485H970N144O245S9
0.24154380000254605,0.4278028620611468,C500H968N156O239S2,C487H976N146O245S8
0.013937600911958725,0.11216215615993878,C483H968N150O243S9,C487H976N146O245S8
0.48207801414537244,0.4788578147170905,C503H990N136O255S3,C511H1006N136O240S7
0.4502126594798028,0.4491207864998488,C491H998N132O263S5,C511H1006N136O240S7
0.3017784019593819,0.5289794819160273,C525H965N145O234S3,C501H1045N145O249S2
0.2514456411736319,0.2520500692454196,C489H1025N151O254S2,C501H1045N145O249S2
0.39517554833400936,0.5369067847641809,C489H1025N151O254S2,C503H981N141O235S12
0.44550830911975936,0.5521643358658496,C525H965N145O234S3,C503H981N141O235S12
0.27486987745578517,0.36412159350039885,C499H1010N132O263S4,C513H1034N140O248S2
0.16939697259113018,0.3290614942138088,C494H1022N132O264S5,C513H1034N140O248S2
0.21656853215608862,0.21565370822894925,C494H1022N132O264S5,C494H1030N144O251S6
0.3220414370207436,0.3196804519404925,C499H1010N132O263S4,C494H1030N144O251S6
0.021580400069069583,0.1948223593040882,C488H975N153O247S9,C486H987N155O248S8
1.4419525541597977e-05,0.15640711417663958,C497H995N129O262S8,C486H987N155O248S8
0.18832661914711935,0.3758365168480299,C499H1016N140O265S4,C500H943N125O286S2
0.14832262651543715,0.3632357602913898,C501H1020N138O265S4,C500H943N125O286S2
0.16385488317428099,0.16234200607478172,C501H1020N138O265S4,C503H1024N144O256S5
0.20385887580596318,0.2025099507397134,C499H1016N140O265S4,C503H1024N144O256S5
