<0.8640607721351167, C916H1752N278O468S4, C916H1752N278O468S4
0.9402881972833792, C929H1833N277O448S7; C916H1752N278O468S4
0.8874009231633055, C918H1760N278O466S4; C916H1752N278O468S4
0.8634539528600846, C916H1756N272O473S4; C916H1752N278O468S4
0.854441021037869, C920H1760N274O466S5; C916H1752N278O468S4
0.8468754505212207, C915H1756N274O470S5; C916H1752N278O468S4
0.8658412360304224, C922H1748N272O467S5; C916H1752N278O468S4
0.8505014009642241, C916H1756N272O471S5; C916H1752N278O468S4
0.9402372791830691, C902H1857N271O470S8; C916H1752N278O468S4
0.849815419340943, C918H1752N274O464S7; C916H1752N278O468S4
0.841398455881856, C915H1756N274O468S6; C916H1752N278O468S4
0.8725520636713748, C919H1748N270O469S6; C916H1752N278O468S4
0.8857136313251535, C923H1760N276O464S4; C916H1752N278O468S4
0.8694306659377253, C915H1752N272O472S5; C916H1752N278O468S4
0.8355634249766112, C919H1756N274O465S6; C916H1752N278O468S4
0.8497957674667831, C929H1748N274O458S6; C916H1752N278O468S4
0.8386810273169412, C923H1760N268O469S5; C916H1752N278O468S4
0.8460923562530464, C923H1756N274O464S5; C916H1752N278O468S4
0.8727733080133958, C922H1756N276O465S4; C916H1752N278O468S4
0.8784217467093146, C918H1768N274O467S5; C916H1752N278O468S4
0.8984095563480349, C912H1748N276O473S4; C916H1752N278O468S4
0.8807870307519382, C918H1744N270O466S8; C916H1752N278O468S4
0.900685991958239, C916H1740N272O470S6; C916H1752N278O468S4
0.8874666712099278, C917H1748N274O471S4; C916H1752N278O468S4
0.8803490857913414, C924H1760N274O465S4; C916H1752N278O468S4
0.908098435197307, C916H1744N274O472S4; C916H1752N278O468S4
0.8388718677559897, C918H1760N270O471S5; C916H1752N278O468S4
0.8487365344653356, C922H1756N268O470S5; C916H1752N278O468S4
0.8577409372566773, C922H1768N266O471S5; C916H1752N278O468S4
0.8502661189724927, C918H1752N274O466S6; C916H1752N278O468S4
0.8571128135788447, C914H1752N274O469S6; C916H1752N278O468S4
0.8457641276535609, C912H1752N278O465S7; C916H1752N278O468S4
0.8346862313534233, C918H1760N270O469S6; C916H1752N278O468S4
0.8660195400829592, C914H1752N274O471S5; C916H1752N278O468S4
