<1.1018453491517777, C922H1756N276O465S4, C922H1756N276O465S4
1.1582603015734811, C929H1833N277O448S7; C922H1756N276O465S4
1.10501619558356, C918H1760N278O466S4; C922H1756N276O465S4
1.115660714283203, C916H1756N272O473S4; C922H1756N276O465S4
1.0823708464373119, C920H1760N274O466S5; C922H1756N276O465S4
1.095809043531815, C915H1756N274O470S5; C922H1756N276O465S4
1.1080704118131284, C922H1748N272O467S5; C922H1756N276O465S4
1.0987999243397513, C916H1756N272O471S5; C922H1756N276O465S4
1.1680172420365853, C902H1857N271O470S8; C922H1756N276O465S4
1.0793437667000518, C915H1756N274O468S6; C922H1756N276O465S4
1.105309940407974, C919H1748N270O469S6; C922H1756N276O465S4
1.0989122597762861, C923H1760N276O464S4; C922H1756N276O465S4
1.1165534262692276, C915H1752N272O472S5; C922H1756N276O465S4
1.0702659685607823, C919H1756N274O465S6; C922H1756N276O465S4
1.0772093550126713, C923H1760N268O469S5; C922H1756N276O465S4
1.0791869717472733, C923H1756N274O464S5; C922H1756N276O465S4
1.1132335887275242, C916H1752N278O468S4; C922H1756N276O465S4
1.0835587038229368, C918H1768N274O467S5; C922H1756N276O465S4
1.1513235114130527, C912H1748N276O473S4; C922H1756N276O465S4
1.0942519604461645, C918H1744N270O466S8; C922H1756N276O465S4
1.1341191298503572, C916H1740N272O470S6; C922H1756N276O465S4
1.1371958909990596, C917H1748N274O471S4; C922H1756N276O465S4
1.098014699087483, C924H1760N274O465S4; C922H1756N276O465S4
1.1571366561082983, C916H1744N274O472S4; C922H1756N276O465S4
1.0661624676595345, C923H1760N268O467S6; C922H1756N276O465S4
1.0848228705884952, C918H1760N270O471S5; C922H1756N276O465S4
1.0919296754081813, C922H1756N268O470S5; C922H1756N276O465S4
1.0772388927160779, C922H1768N266O471S5; C922H1756N276O465S4
1.084889790754793, C918H1752N274O466S6; C922H1756N276O465S4
1.0953469581724151, C914H1752N274O469S6; C922H1756N276O465S4
1.0779743033484495, C912H1752N278O465S7; C922H1756N276O465S4
1.0700355144797136, C918H1760N270O469S6; C922H1756N276O465S4
1.113715395094822, C914H1752N274O471S5; C922H1756N276O465S4
