<2.173194495355688, C922H1756N276O465S4, C922H1756N276O465S4
2.171573503810878, C929H1833N277O448S7; C922H1756N276O465S4
2.1748638217149017, C918H1760N278O466S4; C922H1756N276O465S4
2.1843456760384545, C916H1756N272O473S4; C922H1756N276O465S4
2.1535425994126607, C920H1760N274O466S5; C922H1756N276O465S4
2.1650531829478634, C915H1756N274O470S5; C922H1756N276O465S4
2.1673842437784203, C922H1748N272O467S5; C922H1756N276O465S4
2.1658172026611564, C916H1756N272O471S5; C922H1756N276O465S4
2.1810491858622214, C902H1857N271O470S8; C922H1756N276O465S4
2.145090755352579, C915H1756N274O468S6; C922H1756N276O465S4
2.154858610329202, C919H1748N270O469S6; C922H1756N276O465S4
2.169312688056086, C923H1760N276O464S4; C922H1756N276O465S4
2.1760106472752265, C915H1752N272O472S5; C922H1756N276O465S4
2.1365683782157388, C919H1756N274O465S6; C922H1756N276O465S4
2.149540623985355, C923H1760N268O469S5; C922H1756N276O465S4
2.15108998579876, C923H1756N274O464S5; C922H1756N276O465S4
2.183998025874279, C916H1752N278O468S4; C922H1756N276O465S4
2.1525511855332065, C918H1768N274O467S5; C922H1756N276O465S4
2.2054492726183437, C912H1748N276O473S4; C922H1756N276O465S4
2.125505962363004, C918H1744N270O466S8; C922H1756N276O465S4
2.173598689623963, C916H1740N272O470S6; C922H1756N276O465S4
2.19622032083388, C917H1748N274O471S4; C922H1756N276O465S4
2.1686131850884367, C924H1760N274O465S4; C922H1756N276O465S4
2.207464317201161, C916H1744N274O472S4; C922H1756N276O465S4
2.1289808909432506, C923H1760N268O467S6; C922H1756N276O465S4
2.1569571179838647, C918H1760N270O471S5; C922H1756N276O465S4
2.157992672585062, C922H1756N268O470S5; C922H1756N276O465S4
2.1477538931419256, C922H1768N266O471S5; C922H1756N276O465S4
2.1454006170383355, C918H1752N274O466S6; C922H1756N276O465S4
2.1545116575052687, C914H1752N274O469S6; C922H1756N276O465S4
2.132612481105573, C912H1752N278O465S7; C922H1756N276O465S4
2.1367833468254527, C918H1760N270O469S6; C922H1756N276O465S4
2.1753489434157163, C914H1752N274O471S5; C922H1756N276O465S4
