<0.24774276169967177, C922H1756N276O465S4, C922H1756N276O465S4
0.4895806396235507, C929H1833N277O448S7; C922H1756N276O465S4
0.25616132451730667, C918H1760N278O466S4; C922H1756N276O465S4
0.2686379250045216, C916H1756N272O473S4; C922H1756N276O465S4
0.23915309483271804, C920H1760N274O466S5; C922H1756N276O465S4
0.24626664600756334, C915H1756N274O470S5; C922H1756N276O465S4
0.2909865215344169, C922H1748N272O467S5; C922H1756N276O465S4
0.2544982617597502, C916H1756N272O471S5; C922H1756N276O465S4
0.4624121568841025, C902H1857N271O470S8; C922H1756N276O465S4
0.2646472375150358, C915H1756N274O468S6; C922H1756N276O465S4
0.3300448153904443, C919H1748N270O469S6; C922H1756N276O465S4
0.2489783088615314, C923H1760N276O464S4; C922H1756N276O465S4
0.2845836207402475, C915H1752N272O472S5; C922H1756N276O465S4
0.2657742189329872, C919H1756N274O465S6; C922H1756N276O465S4
0.23994547523106682, C923H1760N268O469S5; C922H1756N276O465S4
0.24218263669274773, C923H1756N274O464S5; C922H1756N276O465S4
0.2616650635423203, C916H1752N278O468S4; C922H1756N276O465S4
0.2460775891073506, C918H1768N274O467S5; C922H1756N276O465S4
0.32948209293053565, C912H1748N276O473S4; C922H1756N276O465S4
0.41750943598706913, C918H1744N270O466S8; C922H1756N276O465S4
0.3681666347074824, C916H1740N272O470S6; C922H1756N276O465S4
0.3061373917900515, C917H1748N274O471S4; C922H1756N276O465S4
0.2470206887459282, C924H1760N274O465S4; C922H1756N276O465S4
0.3407069446250489, C916H1744N274O472S4; C922H1756N276O465S4
0.2767679126616982, C923H1760N268O467S6; C922H1756N276O465S4
0.23447213559277683, C918H1760N270O471S5; C922H1756N276O465S4
0.26307614520757006, C922H1756N268O470S5; C922H1756N276O465S4
0.24209570657003243, C922H1768N266O471S5; C922H1756N276O465S4
0.28783837738665663, C918H1752N274O466S6; C922H1756N276O465S4
0.28938156873774, C914H1752N274O469S6; C922H1756N276O465S4
0.3046936600486166, C912H1752N278O465S7; C922H1756N276O465S4
0.2626511562564717, C918H1760N270O469S6; C922H1756N276O465S4
0.276779805908853, C914H1752N274O471S5; C922H1756N276O465S4
