<0.011391622266483842, C916H1752N278O468S4, C916H1752N278O468S4
0.4436319903748842, C929H1833N277O448S7; C916H1752N278O468S4
0.09409022040870779, C918H1760N278O466S4; C916H1752N278O468S4
0.012536867717572743, C916H1756N272O473S4; C916H1752N278O468S4
0.15312481323771684, C920H1760N274O466S5; C916H1752N278O468S4
0.08680875991439918, C915H1756N274O470S5; C916H1752N278O468S4
0.17511208095033637, C922H1748N272O467S5; C916H1752N278O468S4
0.10162862050229528, C916H1756N272O471S5; C916H1752N278O468S4
0.3905112146745092, C902H1857N271O470S8; C916H1752N278O468S4
0.29448144049536645, C918H1752N274O464S7; C916H1752N278O468S4
0.1766479124169165, C915H1756N274O468S6; C916H1752N278O468S4
0.2520439399637372, C924H1764N268O466S6; C916H1752N278O468S4
0.255530009467247, C919H1748N270O469S6; C916H1752N278O468S4
0.13607057736341283, C923H1760N276O464S4; C916H1752N278O468S4
0.12566359974858546, C915H1752N272O472S5; C916H1752N278O468S4
0.19628589454736792, C919H1756N274O465S6; C916H1752N278O468S4
0.2802316618396355, C929H1748N274O458S6; C916H1752N278O468S4
0.14607938985683458, C923H1760N268O469S5; C916H1752N278O468S4
0.15499570088263465, C923H1756N274O464S5; C916H1752N278O468S4
0.19439868221767048, C918H1768N274O467S5; C916H1752N278O468S4
0.09282696095055129, C922H1756N276O465S4; C916H1752N278O468S4
0.08378952142585473, C912H1748N276O473S4; C916H1752N278O468S4
0.40154431376731614, C918H1744N270O466S8; C916H1752N278O468S4
0.2796836210057255, C916H1740N272O470S6; C916H1752N278O468S4
0.05873134693808084, C917H1748N274O471S4; C916H1752N278O468S4
0.1328360541017663, C924H1760N274O465S4; C916H1752N278O468S4
0.08940158974312137, C916H1744N274O472S4; C916H1752N278O468S4
0.22510529648208702, C923H1760N268O467S6; C916H1752N278O468S4
0.10701466306404994, C918H1760N270O471S5; C916H1752N278O468S4
0.14925057839699687, C922H1756N268O470S5; C916H1752N278O468S4
0.1817021414012689, C922H1768N266O471S5; C916H1752N278O468S4
0.21115614222984352, C918H1752N274O466S6; C916H1752N278O468S4
0.19544893865276744, C914H1752N274O469S6; C916H1752N278O468S4
0.25147599444009555, C912H1752N278O465S7; C916H1752N278O468S4
0.19006288671756877, C918H1760N270O469S6; C916H1752N278O468S4
0.10917506028970755, C914H1752N274O471S5; C916H1752N278O468S4
0.3275340753401278, C921H1764N274O461S7; C916H1752N278O468S4
