<1.5073057743365577, C916H1752N278O468S4, C916H1752N278O468S4
1.5253442066401972, C929H1833N277O448S7; C916H1752N278O468S4
1.516366502615153, C918H1760N278O466S4; C916H1752N278O468S4
1.506591635278364, C916H1756N272O473S4; C916H1752N278O468S4
1.487679141517481, C920H1760N274O466S5; C916H1752N278O468S4
1.4892158565981954, C915H1756N274O470S5; C916H1752N278O468S4
1.4961945339487133, C922H1748N272O467S5; C916H1752N278O468S4
1.4909114166368445, C916H1756N272O471S5; C916H1752N278O468S4
1.528535199991563, C902H1857N271O470S8; C916H1752N278O468S4
1.4664619686101565, C924H1764N268O466S6; C916H1752N278O468S4
1.4678212433389635, C918H1752N274O464S7; C916H1752N278O468S4
1.472807736259588, C915H1756N274O468S6; C916H1752N278O468S4
1.4898377904251818, C919H1748N270O469S6; C916H1752N278O468S4
1.5126795832408058, C923H1760N276O464S4; C916H1752N278O468S4
1.5036451153172516, C915H1752N272O472S5; C916H1752N278O468S4
1.466092643994701, C919H1756N274O465S6; C916H1752N278O468S4
1.4759233686905882, C923H1760N268O469S5; C916H1752N278O468S4
1.4805846846303534, C923H1756N274O464S5; C916H1752N278O468S4
1.5007901175953564, C918H1768N274O467S5; C916H1752N278O468S4
1.5074974915179877, C922H1756N276O465S4; C916H1752N278O468S4
1.531226419412862, C912H1748N276O473S4; C916H1752N278O468S4
1.4755840935454108, C918H1744N270O466S8; C916H1752N278O468S4
1.5107154195486672, C916H1740N272O470S6; C916H1752N278O468S4
1.5225198212950017, C917H1748N274O471S4; C916H1752N278O468S4
1.5094713803471085, C924H1760N274O465S4; C916H1752N278O468S4
1.5365832946685343, C916H1744N274O472S4; C916H1752N278O468S4
1.462348575879107, C923H1760N268O467S6; C916H1752N278O468S4
1.481484856531936, C918H1760N270O471S5; C916H1752N278O468S4
1.4844039325441707, C922H1756N268O470S5; C916H1752N278O468S4
1.4857268645026582, C922H1768N266O471S5; C916H1752N278O468S4
1.476290896749151, C918H1752N274O466S6; C916H1752N278O468S4
1.4840593450907351, C914H1752N274O469S6; C916H1752N278O468S4
1.4683014472448765, C912H1752N278O465S7; C916H1752N278O468S4
1.4656299503488475, C918H1760N270O469S6; C916H1752N278O468S4
1.5020793592955135, C914H1752N274O471S5; C916H1752N278O468S4
