<0.22029989542571685, C916H1752N278O468S4, C916H1752N278O468S4
0.48248718682485037, C929H1833N277O448S7; C916H1752N278O468S4
0.2733826126216744, C918H1760N278O466S4; C916H1752N278O468S4
0.2185532718172823, C916H1756N272O473S4; C916H1752N278O468S4
0.25509211142262905, C920H1760N274O466S5; C916H1752N278O468S4
0.21575530820447486, C915H1756N274O470S5; C916H1752N278O468S4
0.27059557726913647, C922H1748N272O467S5; C916H1752N278O468S4
0.22490876290532433, C916H1756N272O471S5; C916H1752N278O468S4
0.44201782020291525, C902H1857N271O470S8; C916H1752N278O468S4
0.3352107103583444, C918H1752N274O464S7; C916H1752N278O468S4
0.2540185742389858, C915H1756N274O468S6; C916H1752N278O468S4
0.3041465654117125, C924H1764N268O466S6; C916H1752N278O468S4
0.31961442700438597, C919H1748N270O469S6; C916H1752N278O468S4
0.2799836848281554, C923H1760N276O464S4; C916H1752N278O468S4
0.2514046383297234, C915H1752N272O472S5; C916H1752N278O468S4
0.26185813683955833, C919H1756N274O465S6; C916H1752N278O468S4
0.32552454125309593, C929H1748N274O458S6; C916H1752N278O468S4
0.23678806114916862, C923H1760N268O469S5; C916H1752N278O468S4
0.24785603652762522, C923H1756N274O464S5; C916H1752N278O468S4
0.2966194836567802, C918H1768N274O467S5; C916H1752N278O468S4
0.2497920105190184, C922H1756N276O465S4; C916H1752N278O468S4
0.2697832550759693, C912H1748N276O473S4; C916H1752N278O468S4
0.42690959530101313, C918H1744N270O466S8; C916H1752N278O468S4
0.34980994253886694, C916H1740N272O470S6; C916H1752N278O468S4
0.25466123921034767, C917H1748N274O471S4; C916H1752N278O468S4
0.2720151784136807, C924H1760N274O465S4; C916H1752N278O468S4
0.28648457105583647, C916H1744N274O472S4; C916H1752N278O468S4
0.2797821215106421, C923H1760N268O467S6; C916H1752N278O468S4
0.2186312176729768, C918H1760N270O471S5; C916H1752N278O468S4
0.24493999878481135, C922H1756N268O470S5; C916H1752N278O468S4
0.271232567231498, C922H1768N266O471S5; C916H1752N278O468S4
0.2795164280581676, C918H1752N274O466S6; C916H1752N278O468S4
0.27485051236091584, C914H1752N274O469S6; C916H1752N278O468S4
0.3032102090721357, C912H1752N278O465S7; C916H1752N278O468S4
0.25720085472750964, C918H1760N270O469S6; C916H1752N278O468S4
0.24201348548531323, C914H1752N274O471S5; C916H1752N278O468S4
0.36096899141229755, C921H1764N274O461S7; C916H1752N278O468S4
